"","hydrophobicity.Group1","hydrophobicity.Group2","hydrophobicity.Group3","normwaalsvolume.Group1","normwaalsvolume.Group2","normwaalsvolume.Group3","polarity.Group1","polarity.Group2","polarity.Group3","polarizability.Group1","polarizability.Group2","polarizability.Group3","charge.Group1","charge.Group2","charge.Group3","secondarystruct.Group1","secondarystruct.Group2","secondarystruct.Group3","solventaccess.Group1","solventaccess.Group2","solventaccess.Group3"
"ENSELUP00000001385.1",0.360876897133221,0.428330522765599,0.21079258010118,0.445193929173693,0.311973018549747,0.24283305227656,0.232715008431703,0.367622259696459,0.399662731871838,0.330522765598651,0.426644182124789,0.24283305227656,0.124789207419899,0.741989881956155,0.133220910623946,0.411467116357504,0.205733558178752,0.382799325463744,0.33389544688027,0.360876897133221,0.305227655986509
"FBpp0082650",0.477150537634409,0.264784946236559,0.258064516129032,0.293010752688172,0.467741935483871,0.239247311827957,0.270161290322581,0.233870967741935,0.495967741935484,0.262096774193548,0.498655913978495,0.239247311827957,0.162634408602151,0.65994623655914,0.17741935483871,0.577956989247312,0.19758064516129,0.224462365591398,0.313172043010753,0.477150537634409,0.209677419354839
"YGR157W_mRNA",0.287686996547756,0.332566168009206,0.379746835443038,0.307249712313003,0.401611047180667,0.291139240506329,0.437284234752589,0.254315304948216,0.308400460299194,0.271576524741082,0.437284234752589,0.291139240506329,0.0989643268124281,0.80897583429229,0.0920598388952819,0.357882623705409,0.376294591484465,0.265822784810127,0.444188722669735,0.287686996547756,0.268124280782509
"ENSFCAP00000040149.1",0.361050328227571,0.299781181619256,0.339168490153173,0.352297592997812,0.422319474835886,0.225382932166302,0.356673960612691,0.269146608315098,0.37417943107221,0.284463894967177,0.490153172866521,0.225382932166302,0.135667396061269,0.711159737417943,0.153172866520788,0.463894967177243,0.277899343544858,0.258205689277899,0.439824945295405,0.361050328227571,0.199124726477024
"ENSELUP00000011976.1",0.378995433789954,0.439878234398782,0.181126331811263,0.474124809741248,0.297564687975647,0.228310502283105,0.197108066971081,0.394977168949772,0.407914764079148,0.343987823439878,0.427701674277017,0.228310502283105,0.134703196347032,0.721461187214612,0.143835616438356,0.444444444444444,0.143835616438356,0.411719939117199,0.306697108066971,0.378995433789954,0.314307458143075
"ENSECAP00000005817.2",0.399014778325123,0.327586206896552,0.273399014778325,0.359605911330049,0.357142857142857,0.283251231527094,0.288177339901478,0.266009852216749,0.445812807881773,0.246305418719212,0.470443349753695,0.283251231527094,0.160098522167488,0.699507389162562,0.140394088669951,0.470443349753695,0.241379310344828,0.288177339901478,0.307881773399015,0.399014778325123,0.293103448275862
"ENSECAP00000028105.1",0.340167046317388,0.388003037205771,0.271829916476841,0.435839028094153,0.34624145785877,0.217919514047077,0.289293849658314,0.347760060744115,0.36294608959757,0.343204252088079,0.438876233864844,0.217919514047077,0.116932422171602,0.753227031131359,0.129840546697039,0.430523917995444,0.237661351556568,0.331814730447988,0.403189066059225,0.340167046317388,0.256643887623386
"ENSP00000415788.1",0.352112676056338,0.394366197183099,0.253521126760563,0.47887323943662,0.309859154929577,0.211267605633803,0.295774647887324,0.323943661971831,0.380281690140845,0.422535211267606,0.366197183098592,0.211267605633803,0.112676056338028,0.676056338028169,0.211267605633803,0.309859154929577,0.295774647887324,0.394366197183099,0.366197183098592,0.352112676056338,0.28169014084507
"C47E12.7",0.418136020151133,0.279596977329975,0.302267002518892,0.317380352644836,0.355163727959698,0.327455919395466,0.322418136020151,0.236775818639798,0.44080604534005,0.282115869017632,0.390428211586902,0.327455919395466,0.198992443324937,0.639798488664987,0.161209068010076,0.54911838790932,0.239294710327456,0.211586901763224,0.410579345088161,0.418136020151133,0.171284634760705
"ENSSSCP00000046532.1",0.292452830188679,0.509433962264151,0.19811320754717,0.443396226415094,0.283018867924528,0.273584905660377,0.273584905660377,0.424528301886792,0.30188679245283,0.39622641509434,0.330188679245283,0.273584905660377,0.122641509433962,0.764150943396226,0.113207547169811,0.490566037735849,0.245283018867925,0.264150943396226,0.415094339622642,0.292452830188679,0.292452830188679
"ENSGALP00000009447.5",0.336120401337793,0.456521739130435,0.207357859531773,0.461538461538462,0.311036789297659,0.22742474916388,0.232441471571906,0.419732441471572,0.347826086956522,0.361204013377926,0.411371237458194,0.22742474916388,0.142140468227425,0.740802675585284,0.117056856187291,0.479933110367893,0.21571906354515,0.304347826086957,0.366220735785953,0.336120401337793,0.297658862876254
"YEL003W_mRNA",0.468468468468468,0.243243243243243,0.288288288288288,0.252252252252252,0.468468468468468,0.279279279279279,0.315315315315315,0.198198198198198,0.486486486486487,0.225225225225225,0.495495495495495,0.279279279279279,0.18018018018018,0.648648648648649,0.171171171171171,0.522522522522523,0.297297297297297,0.18018018018018,0.333333333333333,0.468468468468468,0.198198198198198
"ENSMUSP00000001109.4",0.162280701754386,0.440789473684211,0.396929824561404,0.425438596491228,0.335526315789474,0.239035087719298,0.421052631578947,0.399122807017544,0.179824561403509,0.355263157894737,0.405701754385965,0.239035087719298,0.0789473684210526,0.875,0.0460526315789474,0.460526315789474,0.271929824561404,0.267543859649123,0.565789473684211,0.162280701754386,0.271929824561404
"ENSP00000467134.1",0.245614035087719,0.543859649122807,0.210526315789474,0.596491228070175,0.12280701754386,0.280701754385965,0.228070175438596,0.526315789473684,0.245614035087719,0.473684210526316,0.245614035087719,0.280701754385965,0.175438596491228,0.771929824561403,0.0526315789473684,0.315789473684211,0.43859649122807,0.245614035087719,0.298245614035088,0.245614035087719,0.456140350877193
"ENSP00000449428.1",0.364145658263305,0.355742296918768,0.280112044817927,0.34453781512605,0.38375350140056,0.271708683473389,0.324929971988796,0.274509803921569,0.400560224089636,0.294117647058824,0.434173669467787,0.271708683473389,0.131652661064426,0.722689075630252,0.145658263305322,0.473389355742297,0.266106442577031,0.260504201680672,0.380952380952381,0.364145658263305,0.254901960784314
"ENSMUSP00000101535.1",0.25909661229611,0.535131744040151,0.205771643663739,0.553324968632371,0.242785445420326,0.203889585947302,0.228983688833124,0.491844416562108,0.279171894604768,0.396486825595985,0.399623588456713,0.203889585947302,0.109159347553325,0.801756587202007,0.0890840652446675,0.410288582183187,0.173776662484316,0.415934755332497,0.387703889585947,0.25909661229611,0.353199498117942
"ENSMUSP00000038135.5",0.294075144508671,0.422687861271676,0.283236994219653,0.421242774566474,0.34393063583815,0.234826589595376,0.324421965317919,0.363439306358382,0.312138728323699,0.352601156069364,0.41257225433526,0.234826589595376,0.101878612716763,0.790462427745665,0.107658959537572,0.382225433526012,0.267341040462428,0.350433526011561,0.469653179190751,0.294075144508671,0.236271676300578
"ENSORLP00000040235.1",0.238007380073801,0.503690036900369,0.25830258302583,0.513837638376384,0.303505535055351,0.182656826568266,0.276752767527675,0.444649446494465,0.27859778597786,0.380073800738007,0.437269372693727,0.182656826568266,0.0774907749077491,0.847785977859779,0.0747232472324723,0.408671586715867,0.220479704797048,0.370848708487085,0.386531365313653,0.238007380073801,0.375461254612546
"YDR071C_mRNA",0.356020942408377,0.298429319371728,0.345549738219895,0.272251308900524,0.486910994764398,0.240837696335079,0.37696335078534,0.235602094240838,0.387434554973822,0.214659685863874,0.544502617801047,0.240837696335079,0.115183246073298,0.738219895287958,0.146596858638743,0.465968586387435,0.287958115183246,0.246073298429319,0.403141361256544,0.356020942408377,0.240837696335079
"ENSPTRP00000083822.1",0.21259842519685,0.614173228346457,0.173228346456693,0.645669291338583,0.141732283464567,0.21259842519685,0.173228346456693,0.566929133858268,0.259842519685039,0.503937007874016,0.283464566929134,0.21259842519685,0.118110236220472,0.826771653543307,0.0551181102362205,0.385826771653543,0.196850393700787,0.417322834645669,0.47244094488189,0.21259842519685,0.31496062992126
"ZK121.2",0.349462365591398,0.413978494623656,0.236559139784946,0.401433691756272,0.351254480286738,0.247311827956989,0.275985663082437,0.329749103942652,0.39426523297491,0.308243727598566,0.444444444444444,0.247311827956989,0.0949820788530466,0.772401433691756,0.132616487455197,0.422939068100358,0.238351254480287,0.338709677419355,0.288530465949821,0.349462365591398,0.362007168458781
"F41C3.5.1",0.317697228144989,0.356076759061834,0.326226012793177,0.368869936034115,0.343283582089552,0.287846481876333,0.375266524520256,0.279317697228145,0.345415778251599,0.29637526652452,0.415778251599147,0.287846481876333,0.0980810234541578,0.79317697228145,0.108742004264392,0.38592750533049,0.311300639658849,0.302771855010661,0.411513859275053,0.317697228144989,0.270788912579957
"ENSGALP00000068726.1",0.337237977805179,0.359432799013564,0.303329223181258,0.404438964241677,0.362515413070284,0.233045622688039,0.324907521578298,0.32367447595561,0.351418002466091,0.329223181257707,0.437731196054254,0.233045622688039,0.1288532675709,0.741060419235512,0.130086313193588,0.458076448828607,0.246609124537608,0.295314426633785,0.411837237977805,0.337237977805179,0.250924784217016
"ENSP00000432897.1",0.255060728744939,0.473684210526316,0.271255060728745,0.518218623481781,0.279352226720648,0.202429149797571,0.283400809716599,0.449392712550607,0.267206477732794,0.404858299595142,0.392712550607287,0.202429149797571,0.11336032388664,0.765182186234818,0.121457489878543,0.408906882591093,0.251012145748988,0.340080971659919,0.449392712550607,0.255060728744939,0.295546558704453
"ENSP00000498073.1",0.374764595103578,0.340866290018832,0.284369114877589,0.365348399246704,0.36346516007533,0.271186440677966,0.308851224105461,0.299435028248588,0.391713747645951,0.297551789077213,0.431261770244821,0.271186440677966,0.165725047080979,0.706214689265537,0.128060263653484,0.470809792843691,0.27683615819209,0.252354048964218,0.387947269303202,0.374764595103578,0.23728813559322
"ENSMUSP00000038877.6",0.381818181818182,0.445454545454545,0.172727272727273,0.454545454545455,0.272727272727273,0.272727272727273,0.2,0.409090909090909,0.390909090909091,0.354545454545455,0.372727272727273,0.272727272727273,0.190909090909091,0.709090909090909,0.1,0.454545454545455,0.2,0.345454545454545,0.345454545454545,0.381818181818182,0.272727272727273
"YJR085C_mRNA",0.133333333333333,0.542857142857143,0.323809523809524,0.428571428571429,0.295238095238095,0.276190476190476,0.428571428571429,0.419047619047619,0.152380952380952,0.371428571428571,0.352380952380952,0.276190476190476,0.0761904761904762,0.885714285714286,0.0380952380952381,0.39047619047619,0.285714285714286,0.323809523809524,0.504761904761905,0.133333333333333,0.361904761904762
"ENSTRUP00000053044.1",0.413232104121475,0.285249457700651,0.301518438177874,0.300433839479393,0.428416485900217,0.27114967462039,0.319956616052061,0.24295010845987,0.437093275488069,0.247288503253796,0.481561822125813,0.27114967462039,0.161605206073753,0.6941431670282,0.144251626898048,0.515184381778742,0.247288503253796,0.237527114967462,0.367678958785249,0.413232104121475,0.219088937093275
"ENSMMUP00000039976.2",0.298013245033113,0.452980132450331,0.249006622516556,0.451655629139073,0.343046357615894,0.205298013245033,0.274172185430464,0.386754966887417,0.339072847682119,0.360264900662252,0.434437086092715,0.205298013245033,0.0860927152317881,0.809271523178808,0.104635761589404,0.417218543046358,0.260927152317881,0.321854304635762,0.362913907284768,0.298013245033113,0.339072847682119
"ENSGALP00000066762.1",0.275541795665635,0.541795665634675,0.18266253869969,0.575851393188854,0.195046439628483,0.229102167182663,0.188854489164087,0.520123839009288,0.291021671826625,0.421052631578947,0.34984520123839,0.229102167182663,0.18266253869969,0.755417956656347,0.0619195046439628,0.473684210526316,0.142414860681115,0.38390092879257,0.461300309597523,0.275541795665635,0.263157894736842
"ENSECAP00000043578.1",0.265536723163842,0.389830508474576,0.344632768361582,0.401129943502825,0.372881355932203,0.225988700564972,0.350282485875706,0.355932203389831,0.293785310734463,0.305084745762712,0.468926553672316,0.225988700564972,0.0847457627118644,0.830508474576271,0.0847457627118644,0.463276836158192,0.23728813559322,0.299435028248588,0.508474576271186,0.265536723163842,0.225988700564972
"FBpp0072234",0.36969696969697,0.377777777777778,0.252525252525253,0.448484848484848,0.309090909090909,0.242424242424242,0.276767676767677,0.341414141414141,0.381818181818182,0.353535353535354,0.404040404040404,0.242424242424242,0.147474747474747,0.694949494949495,0.157575757575758,0.460606060606061,0.224242424242424,0.315151515151515,0.363636363636364,0.36969696969697,0.266666666666667
"ENSP00000363524.3",0.438311688311688,0.285714285714286,0.275974025974026,0.331168831168831,0.443181818181818,0.225649350649351,0.289772727272727,0.25974025974026,0.450487012987013,0.274350649350649,0.5,0.225649350649351,0.153409090909091,0.683441558441558,0.163149350649351,0.551136363636364,0.209415584415584,0.239448051948052,0.357954545454545,0.438311688311688,0.203733766233766
"ENSRNOP00000048154.4",0.35799522673031,0.374701670644391,0.267303102625298,0.405727923627685,0.341288782816229,0.252983293556086,0.286396181384248,0.300715990453461,0.412887828162291,0.310262529832936,0.436754176610979,0.252983293556086,0.119331742243437,0.715990453460621,0.164677804295943,0.479713603818616,0.257756563245823,0.262529832935561,0.322195704057279,0.35799522673031,0.31980906921241
"YDL223C_mRNA",0.37093690248566,0.502868068833652,0.126195028680688,0.501912045889101,0.270554493307839,0.227533460803059,0.161567877629063,0.422562141491396,0.415869980879541,0.448374760994264,0.324091778202677,0.227533460803059,0.110898661567878,0.751434034416826,0.137667304015296,0.358508604206501,0.221797323135755,0.419694072657744,0.245697896749522,0.37093690248566,0.383365200764818
"ENSEBUP00000008720.1",0.340248962655602,0.360995850622407,0.298755186721992,0.398340248962656,0.394190871369295,0.20746887966805,0.311203319502075,0.336099585062241,0.352697095435685,0.336099585062241,0.45643153526971,0.20746887966805,0.0995850622406639,0.763485477178423,0.136929460580913,0.526970954356846,0.215767634854772,0.257261410788382,0.431535269709544,0.340248962655602,0.228215767634855
"ENSP00000371475.4",0.344461305007587,0.422357106727365,0.233181588265048,0.467880627212949,0.365705614567527,0.166413758219525,0.246838644410723,0.388467374810319,0.364693980778958,0.372787051087506,0.460799190692969,0.166413758219525,0.092058674759737,0.74051593323217,0.167425392008093,0.424380374304502,0.215477996965099,0.3601416287304,0.340414769853313,0.344461305007587,0.3151239251391
"ENSCINP00000030097.1",0.36140350877193,0.36140350877193,0.27719298245614,0.396491228070175,0.364912280701754,0.23859649122807,0.326315789473684,0.301754385964912,0.371929824561403,0.350877192982456,0.410526315789474,0.23859649122807,0.136842105263158,0.726315789473684,0.136842105263158,0.392982456140351,0.291228070175439,0.315789473684211,0.36140350877193,0.36140350877193,0.27719298245614
"YOL065C_mRNA",0.315104166666667,0.346354166666667,0.338541666666667,0.3515625,0.401041666666667,0.247395833333333,0.3828125,0.28125,0.3359375,0.286458333333333,0.466145833333333,0.247395833333333,0.106770833333333,0.7890625,0.104166666666667,0.377604166666667,0.330729166666667,0.291666666666667,0.4296875,0.315104166666667,0.255208333333333
