,features_0,features_1,features_2,features_3,features_4,features_5,features_6,features_7,features_8,features_9,features_10,features_11,features_12,features_13,features_14,features_15,features_16,features_17,features_18,features_19,features_20,features_21,features_22,features_23,features_24,features_25,features_26,features_27,features_28,features_29,features_30,features_31,features_32
6HFGB,-9.859636306762695,-19.0078067779541,-12.42626667022705,-19.069074630737305,0.44483107328414917,0.337026447057724,-0.23174716532230377,0.2431827336549759,0.920288622379303,-0.3972208499908447,-0.2478233426809311,0.09089604020118713,-0.7840278744697571,-1.2125728130340576,-1.1869016885757446,-0.47894978523254395,-0.11617334187030792,-0.992168128490448,-1.1230837106704712,-1.8537874221801758,-1.2177692651748657,-1.1799769401550293,-2.6975345611572266,-0.8060610294342041,-6.52046012878418,-9.712332725524902,-7.768257141113281,-7.685509204864502,-1.3948321342468262,-1.6595735549926758,-1.5488836765289307,-1.6405589580535889,-19.016830444335938
3IVVA,-7.0459513664245605,-16.73809051513672,-11.029394149780273,-16.761760711669922,0.5470792651176453,-0.2809019684791565,-0.894384503364563,0.3771858811378479,0.9245418906211853,-1.1039453744888306,-0.4011213779449463,-0.34449633955955505,-0.9770156741142273,-1.590628743171692,-2.4004852771759033,0.11836408823728561,-1.277767300605774,-0.4535047709941864,-0.686018168926239,-1.7470506429672241,-1.2042324542999268,-1.7441946268081665,-3.1600124835968018,-1.259461760520935,-3.5383782386779785,-6.439885139465332,-4.093586444854736,-3.928713321685791,-0.3865126669406891,-0.9566178321838379,-0.5833271145820618,-0.652117133140564,-16.82114028930664
2R16A,-8.79389762878418,-18.395992279052734,-14.063726425170898,-18.367523193359375,0.8989650011062622,0.6189263463020325,-0.38627052307128906,0.39882227778434753,0.8394235372543335,-1.3066225051879883,-0.2031393051147461,0.43120530247688293,-0.2644936144351959,-1.1992518901824951,-2.5414516925811768,-1.213523507118225,-0.7547094225883484,-0.5791407823562622,-0.8547123074531555,-1.6053211688995361,-0.4331691563129425,-0.9208843111991882,-3.039260149002075,-3.2438089847564697,-4.405189037322998,-8.594576835632324,-6.14328145980835,-6.314997673034668,-0.9159762263298035,-1.399827003479004,-1.166999101638794,-1.1702383756637573,-18.458494186401367
1PYTA,-8.998712539672852,-17.765138626098633,-11.640707969665527,-17.77880096435547,0.5059831142425537,0.33309507369995117,-0.3747391700744629,0.09889296442270279,-0.18374638259410858,0.2138906717300415,-0.07077717036008835,-0.5227877497673035,-0.5017433166503906,-0.39645838737487793,-0.829206645488739,-0.8850297927856445,-0.2370249181985855,-1.3870744705200195,-0.5783570408821106,-1.1616616249084473,-1.1391680240631104,-1.0914945602416992,-1.7772690057754517,-2.3476686477661133,-7.931652545928955,-10.656437873840332,-8.550021171569824,-8.650036811828613,-1.69805109500885,-1.7642930746078491,-1.7784053087234497,-1.9024890661239624,-17.7994441986084
2Q6QA,-9.567523002624512,-18.777429580688477,-11.402966499328613,-18.80633544921875,0.4714846909046173,-0.2627190947532654,-1.3084272146224976,-0.5243284106254578,0.45077648758888245,1.158901572227478,-0.5074955224990845,-0.06118810921907425,-0.02842536009848118,-0.11877582222223282,-2.847491502761841,1.1676403284072876,0.2832513749599457,0.6840593218803406,-1.1641920804977417,-1.166581630706787,-1.2173155546188354,-1.393884301185608,-3.577789783477783,-2.163713216781616,-7.97529935836792,-9.948060989379883,-8.64635944366455,-8.021271705627441,-1.5392251014709473,-1.7222976684570312,-1.7438586950302124,-1.695461630821228,-18.771560668945312
6VIGA,-7.121735095977783,-16.455612182617188,-13.677407264709473,-16.403329849243164,1.975467562675476,0.174120232462883,-0.8328571319580078,0.6960567831993103,1.0402860641479492,-1.6718930006027222,-1.116715669631958,0.5183929800987244,0.02809932641685009,-2.430525302886963,-1.9446052312850952,-1.4490879774093628,-0.561244785785675,-0.6298457384109497,-1.1515493392944336,-2.1301069259643555,0.32104650139808655,-0.7184004783630371,-3.728376626968384,-1.3237119913101196,-4.811991214752197,-7.556827545166016,-4.33830451965332,-4.428386688232422,-0.5112355947494507,-0.8941625952720642,-0.7507808208465576,-0.7224435210227966,-16.512006759643555
6TUNC,-8.958130836486816,-18.20023536682129,-11.019211769104004,-18.16964340209961,0.5956068634986877,-0.8126711249351501,-1.3395376205444336,-0.34071576595306396,-0.4173210859298706,0.8448343276977539,-0.6674518585205078,-0.6352924704551697,0.39447882771492004,-0.22650831937789917,-2.1475672721862793,0.9886217713356018,-0.718290388584137,0.14460645616054535,-0.492237389087677,-0.4849845767021179,-1.1886762380599976,-1.8601899147033691,-2.344184637069702,-2.4506657123565674,-6.882872581481934,-9.82008171081543,-8.18191909790039,-7.970509052276611,-1.4971414804458618,-1.6435264348983765,-1.5984530448913574,-1.6740230321884155,-18.221782684326172
5Y59B,-9.658143997192383,-18.105253219604492,-12.489750862121582,-18.113086700439453,0.6097197532653809,-0.293235719203949,-1.1456172466278076,-0.04030993580818176,0.4634707570075989,-0.4304076135158539,-1.00865638256073,0.004652625881135464,0.23778672516345978,-0.7092490792274475,-1.8756643533706665,-0.1851988434791565,-0.4251064360141754,-0.14406158030033112,-0.4332466721534729,-0.8136549592018127,-0.9901792407035828,-1.20366632938385,-2.731968402862549,-1.2460558414459229,-6.666293621063232,-9.715354919433594,-7.8973493576049805,-7.882299423217773,-1.4102693796157837,-1.6028763055801392,-1.596341609954834,-1.5809874534606934,-18.079833984375
4ROCA,-8.689750671386719,-18.486740112304688,-13.235586166381836,-18.44731903076172,1.459099531173706,1.154396653175354,-0.10163377970457077,0.6402048468589783,1.0189729928970337,-0.6646877527236938,-0.0984252467751503,0.4583066701889038,-0.8580082654953003,-1.5413621664047241,-1.0175267457962036,-1.250299334526062,0.0800139382481575,-1.4447803497314453,-1.3603438138961792,-2.273362874984741,-0.7917433381080627,-0.9840130805969238,-2.641381025314331,-0.5442967414855957,-6.602416515350342,-9.560811042785645,-6.681674957275391,-6.951443195343018,-1.0832751989364624,-1.419266700744629,-1.2587695121765137,-1.419358253479004,-18.54100799560547
5WRIA,-8.347447395324707,-17.619314193725586,-13.723807334899902,-17.63425064086914,0.8132739067077637,0.6107076406478882,-0.6469006538391113,0.47742941975593567,0.9721512794494629,-1.1079185009002686,-0.5630313158035278,0.4281705319881439,-0.15169791877269745,-1.6238433122634888,-1.827584981918335,-0.8479303121566772,-0.7095171809196472,-0.7511768341064453,-1.220977544784546,-1.563363790512085,-0.3328917622566223,-0.689865231513977,-3.5277645587921143,-1.4689768552780151,-4.720241069793701,-8.095224380493164,-5.279778003692627,-5.473159313201904,-0.7489306330680847,-1.1615279912948608,-1.0309221744537354,-1.021887183189392,-17.693925857543945
6NYQC,-10.056889533996582,-18.556650161743164,-12.48327922821045,-18.624698638916016,1.2730351686477661,0.8287398815155029,0.4162229597568512,0.38202881813049316,0.9008676409721375,-1.1496273279190063,-0.43161332607269287,0.33222946524620056,-0.9008792042732239,-1.3430383205413818,0.1776457577943802,-1.7355215549468994,-0.4528862237930298,-1.221770167350769,-0.37829533219337463,-1.3775156736373901,-1.3246052265167236,-1.185017704963684,-1.1874964237213135,-1.5079035758972168,-7.11670446395874,-10.473936080932617,-8.187406539916992,-8.507331848144531,-1.6105817556381226,-1.6903077363967896,-1.7007367610931396,-1.86586594581604,-18.534366607666016
6IKNA,-9.058866500854492,-18.42657470703125,-14.114348411560059,-18.43800926208496,0.683702826499939,0.5748090147972107,-0.6286422610282898,0.1321410834789276,0.7962982058525085,-0.34620365500450134,-0.44989925622940063,0.5234840512275696,-0.3852348029613495,-1.254904866218567,-2.9429051876068115,0.04916436970233917,0.5895089507102966,0.11351669579744339,-1.3270740509033203,-1.265617847442627,-0.19587013125419617,-0.2874484956264496,-3.071399688720703,-1.0257176160812378,-7.085285663604736,-9.74184513092041,-7.00931453704834,-7.1154022216796875,-1.0758649110794067,-1.5410276651382446,-1.4245259761810303,-1.4120405912399292,-18.45319938659668
3F1IC,-9.234954833984375,-18.584749221801758,-11.947385787963867,-18.585220336914062,0.7261049747467041,-0.0038507378194481134,-1.2037429809570312,-0.3751755654811859,0.06775899231433868,0.6765323877334595,-0.5110140442848206,-0.34479108452796936,-0.550896167755127,0.037768714129924774,-2.209406614303589,0.14350765943527222,0.14335104823112488,-0.4172632694244385,-1.4437350034713745,-1.5167194604873657,-0.5061874389648438,-1.1540954113006592,-3.2331466674804688,-1.815693736076355,-7.252748012542725,-9.625449180603027,-8.255228042602539,-7.6477251052856445,-1.466675043106079,-1.7078243494033813,-1.6011598110198975,-1.7414360046386719,-18.639469146728516
2CJTA,-7.671940326690674,-17.429094314575195,-12.20073127746582,-17.458126068115234,0.31904780864715576,-0.03847106173634529,-0.5154500603675842,0.4235117733478546,0.519373893737793,-0.7791123986244202,-0.7001098394393921,0.37692147493362427,-0.4410901963710785,-1.3536391258239746,-1.8233213424682617,-0.5831615328788757,-0.7326644062995911,-0.5936840176582336,-1.4189093112945557,-2.080672264099121,-0.7831959128379822,-1.5811529159545898,-3.006685972213745,-1.419858694076538,-5.002718448638916,-7.892136573791504,-4.940484523773193,-5.2310309410095215,-0.672529935836792,-1.100850224494934,-0.8659006357192993,-0.8152223229408264,-17.44938087463379
2PQRC,-9.035548210144043,-17.433683395385742,-10.487983703613281,-17.4621639251709,0.06934244185686111,-0.1917804330587387,-0.4152621328830719,-0.5835253000259399,-0.264191597700119,-0.5261549353599548,-0.559154212474823,-0.627357006072998,-0.39488324522972107,-0.7091217041015625,-0.6712427139282227,-0.5155625343322754,-0.6122386455535889,-0.7326157689094543,-0.602944552898407,-1.1307010650634766,-1.5667520761489868,-1.3526159524917603,-1.9792500734329224,-1.9647778272628784,-7.476894378662109,-10.305706977844238,-8.619476318359375,-8.674490928649902,-1.7967891693115234,-1.7636103630065918,-1.92691969871521,-1.980933427810669,-17.448640823364258
6J8YA,-8.492801666259766,-18.228008270263672,-13.521976470947266,-18.150402069091797,1.973919153213501,1.5191600322723389,0.0407121405005455,0.9003654718399048,1.4257453680038452,-1.750463604927063,-0.49040672183036804,0.5965020060539246,-0.6880137920379639,-2.3336448669433594,-0.9089970588684082,-2.3270339965820312,-0.43670111894607544,-1.3742350339889526,-0.8313313126564026,-2.5043773651123047,-0.5520959496498108,-0.958594024181366,-2.4828832149505615,-0.3004102110862732,-3.882354259490967,-8.408686637878418,-5.477413177490234,-5.882696628570557,-0.9783734679222107,-1.1821229457855225,-0.9904026985168457,-1.0981130599975586,-18.36246681213379
1GS9A,-9.554997444152832,-19.410120010375977,-13.050219535827637,-19.397493362426758,1.1604253053665161,1.4097474813461304,0.30556878447532654,0.5301821827888489,0.6599184274673462,0.7946909666061401,0.8787403106689453,0.4995838701725006,-1.4113235473632812,-0.875058114528656,-1.632309913635254,0.07835527509450912,1.0378568172454834,-1.4261146783828735,-1.8457549810409546,-1.9649206399917603,-0.7018054723739624,-0.9306117296218872,-1.5972304344177246,-1.7926852703094482,-5.910134792327881,-9.601347923278809,-7.753807067871094,-7.193676471710205,-1.350937843322754,-1.613442063331604,-1.4210164546966553,-1.5932847261428833,-19.43505096435547
4L0NA,-8.672165870666504,-18.967329025268555,-12.645514488220215,-18.997175216674805,0.6100811958312988,0.7293506264686584,-1.1953301429748535,-0.30076056718826294,0.22375454008579254,0.7175256013870239,0.3188682794570923,0.030203746631741524,-0.467661052942276,-0.49961572885513306,-2.8536996841430664,0.8934871554374695,0.6614706516265869,-0.2014617770910263,-1.8280662298202515,-1.7833410501480103,-0.27681440114974976,-1.1648107767105103,-3.727992296218872,-1.9155374765396118,-6.287795543670654,-9.717595100402832,-7.737932205200195,-7.258410930633545,-1.2144911289215088,-1.6931082010269165,-1.469012975692749,-1.5719245672225952,-19.037630081176758
5C40A,-9.273202896118164,-18.19681739807129,-13.821978569030762,-18.29947280883789,0.3342304825782776,1.6593194007873535,-0.06360341608524323,0.7971419095993042,1.2425516843795776,-1.182384729385376,-1.2021772861480713,0.8333767652511597,-0.39000165462493896,-1.8014315366744995,-2.2589049339294434,-1.0471687316894531,-0.6171370148658752,-0.5387534499168396,-1.5673224925994873,-2.1194612979888916,-0.7925168871879578,-1.1871178150177002,-4.361417293548584,-0.37991705536842346,-4.46683931350708,-8.48600959777832,-5.790510654449463,-6.1421613693237305,-0.8315258622169495,-1.3110506534576416,-1.1795073747634888,-1.1445729732513428,-18.305896759033203
1R6JA,-8.425435066223145,-18.236879348754883,-13.449651718139648,-18.27414894104004,0.38674941658973694,0.27917930483818054,-0.662566065788269,0.45307254791259766,0.6113814115524292,-1.7812004089355469,-0.35463500022888184,0.32978683710098267,0.48739391565322876,-2.089184522628784,-2.9717020988464355,-0.04836959019303322,-0.6939386129379272,-0.36817196011543274,-1.3550193309783936,-2.0734190940856934,-0.24822603166103363,-1.1851392984390259,-4.069972515106201,-1.4892778396606445,-5.206568241119385,-8.878873825073242,-6.263420581817627,-6.490955829620361,-1.0300003290176392,-1.3686338663101196,-1.2103601694107056,-1.2805039882659912,-18.29372787475586
6SB1A,-9.969717025756836,-18.438697814941406,-12.009611129760742,-18.463956832885742,-0.02353852614760399,-0.03936003893613815,-0.04479089006781578,-0.16347751021385193,0.49458709359169006,-0.5194783210754395,-0.8041613101959229,0.1956712305545807,-0.8191607594490051,-0.5454944372177124,-0.5881062746047974,-0.27666881680488586,-0.4915013313293457,-0.26656219363212585,-0.7748109698295593,-0.9331957101821899,-1.4336907863616943,-1.2458676099777222,-2.5210630893707275,-1.3578696250915527,-7.214700698852539,-9.730685234069824,-7.673425197601318,-7.987316131591797,-1.4350826740264893,-1.657538890838623,-1.6561319828033447,-1.6623504161834717,-18.457319259643555
7A3FA,-6.889800548553467,-15.189476013183594,-12.724492073059082,-15.263847351074219,1.1516313552856445,0.5925097465515137,-0.6407803893089294,0.663107693195343,1.3421751260757446,-1.058363676071167,-0.6518663167953491,0.47455185651779175,-0.29434868693351746,-1.7889618873596191,-1.8197473287582397,-1.1524418592453003,-0.21844449639320374,-0.6531319618225098,-0.5073513388633728,-1.3148704767227173,-0.572950005531311,-0.6032364964485168,-2.707934617996216,-0.15450039505958557,-3.6485888957977295,-6.820600986480713,-3.34039306640625,-3.6653664112091064,-0.18820790946483612,-0.7590970993041992,-0.5632665157318115,-0.5933275818824768,-15.250676155090332
4YU8A,-7.3127007484436035,-15.836162567138672,-12.044538497924805,-15.926913261413574,1.0530526638031006,1.2811723947525024,-0.49501463770866394,0.7771199941635132,1.4553037881851196,-0.7001997232437134,-0.16328065097332,0.4024815261363983,-0.682435154914856,-1.804571270942688,-0.6777892708778381,-1.1388294696807861,-0.17541290819644928,-1.3863327503204346,-1.1288938522338867,-1.8873991966247559,-0.5958497524261475,-0.43428266048431396,-2.349761724472046,-3.1225829124450684,-3.1933512687683105,-6.745858192443848,-3.9158554077148438,-3.8147051334381104,-0.39852485060691833,-0.8635298013687134,-0.7208442091941833,-0.8293600082397461,-15.89528751373291
6W4KB,-7.465069770812988,-17.522079467773438,-12.519754409790039,-17.46327781677246,0.5243109464645386,0.6323761343955994,-0.8068621158599854,0.46197548508644104,0.665492057800293,-1.063584327697754,-0.2345435619354248,0.3623686134815216,-0.43487676978111267,-2.385075092315674,-2.835932493209839,-0.27433717250823975,0.26996126770973206,-0.2711305618286133,-1.775681495666504,-2.1801040172576904,-0.838293194770813,-1.1573196649551392,-3.6837832927703857,-1.4493157863616943,-3.3893351554870605,-7.759252071380615,-4.944901466369629,-4.8510422706604,-0.4760311245918274,-1.131854772567749,-0.8549063801765442,-0.8652750253677368,-17.621829986572266
2ZPTX,-9.095146179199219,-18.11937141418457,-13.843809127807617,-18.1817684173584,0.5073018074035645,-0.018938489258289337,-1.205475926399231,0.21064502000808716,0.6665022373199463,-0.8031506538391113,-0.8241329193115234,0.43524277210235596,0.28183335065841675,-1.4677727222442627,-1.8708422183990479,-0.11766180396080017,-0.59434974193573,-0.15409953892230988,-0.5582298636436462,-0.9888119697570801,-0.2425466775894165,-0.8359772562980652,-2.9834182262420654,-1.0601370334625244,-4.227716445922852,-8.187586784362793,-6.295812606811523,-6.178328990936279,-1.0725667476654053,-1.2998268604278564,-1.24302339553833,-1.2443516254425049,-18.182554244995117
3T6QC,-9.707406997680664,-17.920480728149414,-12.309585571289062,-18.039262771606445,0.4710794985294342,-0.004672460723668337,-0.19027391076087952,0.22528702020645142,0.30110079050064087,-0.6330140829086304,-0.7423843145370483,0.0962018221616745,0.04342040419578552,-0.8859955668449402,-1.180769681930542,-0.6649866700172424,-0.4849835932254791,-0.3652382791042328,-0.27046337723731995,-0.4891631007194519,-1.1288782358169556,-1.5601979494094849,-2.1193151473999023,-2.8039798736572266,-6.848201274871826,-9.961139678955078,-8.024994850158691,-8.12536907196045,-1.4904149770736694,-1.6523821353912354,-1.731555700302124,-1.716894507408142,-17.921445846557617
