,features_0,features_1,features_2,features_3,features_4,features_5,features_6,features_7,features_8,features_9,features_10,features_11,features_12,features_13,features_14,features_15,features_16,features_17,features_18,features_19,features_20,features_21,features_22,features_23,features_24,features_25,features_26,features_27,features_28,features_29,features_30,features_31,features_32
ENSORLP00000042814.1,-9.886774063110352,-18.434480667114258,-12.089468955993652,-18.44451141357422,0.5553064346313477,0.4913555681705475,0.06747989356517792,0.4450935125350952,0.7089575529098511,0.3303254544734955,0.022115333005785942,0.11439583450555801,-0.5436097383499146,-0.7743591666221619,-1.1611011028289795,-0.14974060654640198,-0.23413491249084473,-0.8624541759490967,-1.0830601453781128,-1.827896237373352,-0.707163393497467,-1.393418788909912,-2.0797104835510254,-1.5264817476272583,-7.310778617858887,-9.596880912780762,-7.900697708129883,-7.685719966888428,-1.5091400146484375,-1.6028903722763062,-1.6623692512512207,-1.6358972787857056,-18.439376831054688
ENSMMUP00000030500.3,-9.375727653503418,-18.170726776123047,-11.851860046386719,-18.207414627075195,0.5683760643005371,-0.06914684921503067,-0.6901366710662842,-0.23217615485191345,0.42316728830337524,0.17210084199905396,-0.18792299926280975,-0.15722449123859406,-0.4981551766395569,-0.7482456564903259,-1.037108302116394,0.16705848276615143,-0.049565739929676056,-0.6327686905860901,-1.041717290878296,-1.6192150115966797,-1.0110489130020142,-1.0325310230255127,-2.5590250492095947,-1.3602328300476074,-7.401284694671631,-9.489984512329102,-7.684421539306641,-7.496685981750488,-1.429936170578003,-1.5844457149505615,-1.5680327415466309,-1.5876914262771606,-18.204715728759766
ENSOARP00000014292.1,-9.493457794189453,-18.608591079711914,-11.826475143432617,-18.64078712463379,0.2929202914237976,0.7784255146980286,0.1279262751340866,-0.1663658320903778,0.4874395430088043,0.603854775428772,0.604538083076477,-0.232776939868927,-1.3322076797485352,-0.34163233637809753,-0.30616554617881775,0.3788633942604065,0.08370450139045715,-0.9338492751121521,-1.4662582874298096,-2.3691627979278564,-1.513724684715271,-1.3217803239822388,-2.5539402961730957,-1.9900686740875244,-7.298360347747803,-10.089367866516113,-8.29224967956543,-8.033825874328613,-1.533219814300537,-1.7142151594161987,-1.7270137071609497,-1.8158934116363525,-18.60235595703125
ENSMUSP00000029013.3,-8.274310111999512,-16.39434242248535,-14.432049751281738,-16.57244110107422,0.16323767602443695,2.1812174320220947,0.5191593766212463,0.8543328642845154,2.391299247741699,-2.4053633213043213,-2.738264322280884,1.846845030784607,-0.17072391510009766,-2.2369580268859863,-1.51408851146698,-2.223785161972046,0.3699115216732025,0.9535967707633972,-1.1971129179000854,-1.5901808738708496,-0.0804506465792656,-0.8701100945472717,-4.475357532501221,-0.25028473138809204,-5.840122222900391,-8.962386131286621,-4.670388221740723,-5.608455657958984,-0.34981709718704224,-1.0764620304107666,-0.9458227157592773,-0.800594687461853,-16.435529708862305
F01G4.6b.1,-8.067883491516113,-16.32411003112793,-13.617654800415039,-16.340627670288086,0.7689667344093323,1.9114140272140503,0.4437713921070099,0.9095258712768555,0.9275265336036682,-2.355083703994751,-1.8511241674423218,0.8725666999816895,-0.2312847226858139,-3.240344524383545,-1.9908086061477661,-1.8521982431411743,-1.4335124492645264,-1.5711324214935303,-0.4497775137424469,-1.616104245185852,-0.27777785062789917,-2.513669013977051,-2.7534172534942627,-1.0971074104309082,-5.536370754241943,-9.3165283203125,-5.693000316619873,-6.411651134490967,-0.8082007169723511,-1.2180919647216797,-1.1831388473510742,-1.1656181812286377,-16.321395874023438
ENSORLP00000009164.2,-9.02637767791748,-16.7210693359375,-11.01161003112793,-16.84799575805664,-0.0071672098711133,0.3679767847061157,0.8143550753593445,-0.0697021335363388,0.26575610041618347,-1.957105278968811,0.21006907522678375,-0.04375048354268074,-0.7667260766029358,-2.1964409351348877,0.6265732049942017,-1.2502886056900024,-0.38596177101135254,-0.7768057584762573,-0.9413617253303528,-1.4238511323928833,0.5400434136390686,-0.40940287709236145,-2.921135663986206,-1.8001958131790161,-6.0116472244262695,-9.50306510925293,-7.379586219787598,-7.4605584144592285,-1.3863561153411865,-1.4515339136123657,-1.6336867809295654,-1.6213414669036865,-16.705900192260742
FBpp0079289,-9.73812484741211,-18.20022964477539,-12.848309516906738,-18.265438079833984,0.43610239028930664,0.4524845778942108,-0.6266644597053528,-0.11331795156002045,0.2554851174354553,0.18561184406280518,-0.19163711369037628,-0.18659552931785583,-0.6918161511421204,-0.41022825241088867,-1.3307584524154663,-0.3660758435726166,0.30184847116470337,-0.29426050186157227,-0.934680163860321,-0.9993453025817871,-0.5245273113250732,-0.4976050853729248,-3.089351177215576,-1.410605788230896,-8.121496200561523,-10.155092239379883,-8.093185424804688,-7.979335308074951,-1.4821574687957764,-1.617982268333435,-1.8113435506820679,-1.7132580280303955,-18.173908233642578
YML022W_mRNA,-9.541187286376953,-18.805545806884766,-14.332475662231445,-19.016868591308594,0.8553618788719177,1.2851427793502808,-0.20964163541793823,0.7117403745651245,0.7048733830451965,-0.6212923526763916,-1.298279881477356,0.26088666915893555,0.02760656550526619,-1.4799249172210693,-2.0604610443115234,-0.20565904676914215,-0.47740116715431213,-0.46071645617485046,-0.615235447883606,-1.3307583332061768,-1.0809882879257202,-1.1006555557250977,-3.903165578842163,-1.0006647109985352,-5.2949347496032715,-9.717792510986328,-7.249740123748779,-7.308302879333496,-1.1915191411972046,-1.5588078498840332,-1.5016318559646606,-1.4522788524627686,-18.8333740234375
K05C4.2.1,-9.384222030639648,-17.353103637695312,-12.582260131835938,-17.390127182006836,0.4195834696292877,0.20833592116832733,-0.2380848079919815,0.015048389323055744,-0.20127634704113007,-1.2405298948287964,-1.0238416194915771,-0.45111003518104553,0.008937865495681763,-1.452709436416626,-0.8669320940971375,-1.2319283485412598,-1.009727120399475,-0.9955481886863708,0.09338901191949844,-0.531581461429596,-0.7910603880882263,-1.4326345920562744,-1.232315182685852,-2.1381144523620605,-8.449892044067383,-10.828046798706055,-8.671449661254883,-8.934879302978516,-1.8343758583068848,-1.7625625133514404,-1.9576058387756348,-1.95651376247406,-17.338226318359375
ENSORLP00000017547.3,-9.997783660888672,-18.772066116333008,-12.744979858398438,-18.857316970825195,0.8995228409767151,0.5869538187980652,-0.06792254000902176,0.08382267504930496,1.199324369430542,-0.8032035827636719,-0.32885488867759705,0.34064623713493347,-0.8741128444671631,-1.3438857793807983,0.2181025743484497,-0.8736736178398132,0.4859263300895691,-0.5604808926582336,-1.2223386764526367,-1.9616622924804688,-1.1924028396606445,-0.21446892619132996,-3.431293249130249,-1.2613457441329956,-6.586625099182129,-9.555144309997559,-7.704651832580566,-7.532122611999512,-1.4444234371185303,-1.5977994203567505,-1.6380999088287354,-1.6628758907318115,-18.799419403076172
FBpp0099678,-9.468060493469238,-18.26492691040039,-13.758986473083496,-18.27260971069336,0.7409562468528748,0.21193185448646545,-0.914301872253418,0.43748611211776733,0.5188615322113037,-0.8004809617996216,-0.7580446004867554,0.04427819699048996,-0.15626628696918488,-1.1951347589492798,-1.9989807605743408,-0.6582890152931213,-0.39865076541900635,-0.21516944468021393,-0.5470054149627686,-0.8847239017486572,-0.5896331667900085,-0.6396113038063049,-2.9411911964416504,-0.5472085475921631,-6.561376094818115,-9.169816970825195,-6.942116737365723,-7.094605922698975,-1.1900643110275269,-1.4763736724853516,-1.3990716934204102,-1.3901700973510742,-18.332569122314453
ENSEBUP00000026444.1,-9.924232482910156,-18.48813247680664,-11.9314603805542,-18.549646377563477,0.1525852084159851,-0.26061153411865234,-0.6681054830551147,-0.27956292033195496,0.6354163289070129,-0.11734529584646225,0.36854320764541626,-0.06418884545564651,-0.44116511940956116,-0.5999448299407959,-1.2057347297668457,0.6850290298461914,-0.3180319666862488,-0.2246650904417038,-1.234656572341919,-1.3693904876708984,-1.394319772720337,-0.8813540935516357,-2.765800952911377,-1.1825734376907349,-7.624187469482422,-9.26587200164795,-7.983068466186523,-7.621926784515381,-1.53065025806427,-1.644643783569336,-1.7681540250778198,-1.731347918510437,-18.498563766479492
ENSP00000240423.4,-9.008757591247559,-18.145824432373047,-13.262890815734863,-18.165822982788086,0.6534738540649414,0.6443014144897461,-0.3275294899940491,0.23029176890850067,0.8936688899993896,-0.5760020017623901,-0.5529954433441162,0.585366427898407,-0.5929962396621704,-0.7555710673332214,-0.7152462601661682,-0.5227001905441284,-0.2350991666316986,-0.23642300069332123,-1.1889257431030273,-2.1670589447021484,-0.714606761932373,-0.956187903881073,-3.4067158699035645,-1.0165290832519531,-5.530002593994141,-8.513507843017578,-6.368056297302246,-6.35764741897583,-1.0147602558135986,-1.3515557050704956,-1.2756998538970947,-1.3257501125335693,-18.216264724731445
ENSEBUP00000012023.1,-9.105265617370605,-18.199922561645508,-13.074191093444824,-18.205610275268555,0.3402419090270996,0.23191292583942413,-0.5248427391052246,0.148289754986763,0.0026327769737690687,-0.12157733738422394,0.4309726655483246,-0.15498124063014984,-0.6346583962440491,-0.8481208682060242,-0.6924756765365601,0.016550306230783463,-0.507310688495636,-1.016958236694336,-1.0371700525283813,-1.174540400505066,-0.9723159074783325,-1.0645090341567993,-1.7651517391204834,-2.2807395458221436,-8.912026405334473,-10.716448783874512,-8.116823196411133,-8.452248573303223,-1.5514694452285767,-1.760532259941101,-1.7964228391647339,-1.828626275062561,-18.212146759033203
ENSP00000177742.3,-9.321321487426758,-17.83916664123535,-11.826171875,-17.843685150146484,0.45207974314689636,0.32874855399131775,-0.2037610113620758,-0.18809758126735687,-0.3585790991783142,0.13669487833976746,0.5213934183120728,-0.4101544916629791,-0.7470318078994751,-0.23890960216522217,-0.05378450080752373,-0.674881637096405,-0.729173481464386,-1.3279268741607666,-0.8630020022392273,-1.0298659801483154,-1.6052721738815308,-1.1667805910110474,-1.1442608833312988,-2.242152690887451,-9.210110664367676,-11.0079984664917,-8.805130004882812,-8.973143577575684,-1.8365588188171387,-1.8650989532470703,-1.931442379951477,-2.0070364475250244,-17.89329719543457
ENSP00000393417.2,-8.849946022033691,-17.63030433654785,-13.456302642822266,-17.659563064575195,0.5725153684616089,0.6550319790840149,-0.6071857810020447,0.5517488718032837,0.44417768716812134,-0.638017475605011,-0.15595650672912598,0.4150864779949188,-0.32371199131011963,-1.4810669422149658,-1.9891507625579834,-0.2795904576778412,-0.5539426207542419,-0.8055907487869263,-0.6761251091957092,-1.253128170967102,-0.47888192534446716,-1.0679129362106323,-2.6569721698760986,-0.6060222387313843,-5.410447597503662,-8.930253982543945,-6.699673652648926,-6.869776725769043,-1.1049476861953735,-1.4576222896575928,-1.3798587322235107,-1.3668780326843262,-17.6390438079834
YNR035C_mRNA,-9.856826782226562,-18.104393005371094,-11.948870658874512,-18.133617401123047,0.2820756733417511,-0.45567649602890015,-0.8555698990821838,-0.3683137595653534,0.03414514288306236,-0.019590111449360847,-0.42179208993911743,-0.32010412216186523,-0.24399657547473907,-0.3655575215816498,-0.6732705235481262,-0.14775991439819336,-0.42094486951828003,-0.5437844395637512,-0.49763718247413635,-0.9369012713432312,-1.7339694499969482,-1.2122339010238647,-2.4275176525115967,-1.7790331840515137,-9.211834907531738,-10.659818649291992,-8.880749702453613,-8.844822883605957,-1.8149800300598145,-1.791740894317627,-1.9197545051574707,-1.945821762084961,-18.1341609954834
ENSP00000489535.1,-8.217178344726562,-16.940502166748047,-12.424049377441406,-17.0145206451416,0.16345292329788208,0.5977331399917603,-0.4004286229610443,0.01588773913681507,1.1751006841659546,0.24852445721626282,-0.41451528668403625,0.3629913628101349,-0.6059062480926514,-0.6698044538497925,-1.2031617164611816,0.03238075599074364,-0.04427482187747955,-0.01284673623740673,-1.840485692024231,-2.1227922439575195,-1.0749781131744385,-1.1460745334625244,-3.944011926651001,-1.2482408285140991,-6.163906097412109,-8.485304832458496,-5.676948547363281,-5.691217422485352,-0.7037010192871094,-1.2493325471878052,-1.1197113990783691,-1.0990679264068604,-16.985017776489258
ENSORLP00000017219.2,-9.28141975402832,-18.03363800048828,-11.992546081542969,-18.046470642089844,0.49060317873954773,0.19674119353294373,-0.0668366551399231,0.009801970794796944,0.7964701056480408,0.22028076648712158,0.08771363645792007,0.05551832541823387,-1.0828782320022583,-0.4832485318183899,-0.7888727188110352,-0.2853948473930359,-0.08150067180395126,-0.8575729727745056,-1.3537012338638306,-1.7340627908706665,-1.2359977960586548,-0.6223107576370239,-2.0414211750030518,-0.618451714515686,-6.292430400848389,-8.572858810424805,-6.8709306716918945,-6.722774028778076,-1.1757029294967651,-1.4729403257369995,-1.3733717203140259,-1.4459271430969238,-18.073101043701172
YPR002W_mRNA,-9.616236686706543,-18.70783042907715,-14.7243070602417,-18.7784366607666,0.5886732339859009,0.8819854855537415,-0.5946415662765503,0.5317564606666565,0.8700341582298279,-0.8677171468734741,-1.5382754802703857,0.6613627076148987,0.23930418491363525,-1.3022009134292603,-1.9890329837799072,-0.8970159888267517,-0.3627398610115051,-0.07346883416175842,-0.7508877515792847,-0.9761545658111572,-0.6128990650177002,-1.0278240442276,-3.182729959487915,-0.8495838642120361,-8.108253479003906,-10.521395683288574,-7.052947521209717,-7.800952434539795,-1.120866060256958,-1.5437753200531006,-1.5725427865982056,-1.5155720710754395,-18.736099243164062
ENSECAP00000045411.1,-8.621484756469727,-17.317062377929688,-11.631271362304688,-17.28866195678711,1.0317411422729492,0.9095339775085449,0.370649516582489,0.5821177363395691,0.6490383148193359,-0.27204516530036926,0.46193259954452515,0.19471725821495056,-0.9147382378578186,-1.2864943742752075,-1.2536640167236328,-0.8284275531768799,-0.13289660215377808,-1.4487398862838745,-1.3275656700134277,-2.388404607772827,-1.0691262483596802,-1.0842597484588623,-1.6095103025436401,-0.6648502945899963,-5.323818683624268,-8.608837127685547,-6.337115287780762,-6.337376594543457,-1.0974992513656616,-1.2791498899459839,-1.2276201248168945,-1.3197264671325684,-17.392131805419922
T01C3.7.1,-9.265124320983887,-17.585289001464844,-13.169692993164062,-17.873647689819336,-0.8699852228164673,1.3822463750839233,2.308713436126709,0.27944615483283997,1.4674677848815918,-0.865929365158081,-0.04688737168908119,-0.08866774290800095,-1.295567274093628,-0.7777520418167114,-1.5277334451675415,-1.2454257011413574,-0.6048969626426697,-0.3204255700111389,-1.1214594841003418,-1.8908690214157104,-0.6905360817909241,-1.1862324476242065,-4.261821746826172,-2.0706632137298584,-5.122105598449707,-8.991264343261719,-6.226817607879639,-6.554723262786865,-0.7409721612930298,-1.4155540466308594,-1.2367337942123413,-1.1506016254425049,-17.630483627319336
ENSGALP00000059124.2,-8.560638427734375,-17.6861572265625,-12.128154754638672,-17.70659828186035,0.6484153270721436,1.4973480701446533,0.5098729133605957,0.32862433791160583,0.8371953964233398,-0.3218185007572174,0.3877122402191162,-0.023342721164226532,-1.319580078125,-1.18274986743927,-0.7597410678863525,-1.0742911100387573,-0.2528451979160309,-1.324527621269226,-1.5035631656646729,-2.359034776687622,-1.4976733922958374,-1.0969618558883667,-2.50778865814209,-0.6207245588302612,-5.050971508026123,-9.199418067932129,-6.476736545562744,-6.6416401863098145,-1.0742149353027344,-1.4662922620773315,-1.3718745708465576,-1.5098671913146973,-17.75457000732422
ENSELUP00000001385.1,-9.659370422363281,-18.073135375976562,-12.470703125,-18.194679260253906,-0.22656840085983276,0.15348045527935028,0.36929062008857727,-0.2765706181526184,0.7506468296051025,-0.1243283823132515,0.08664333820343018,-0.03339523822069168,-1.3072564601898193,-0.5994783639907837,-0.03682810813188553,-0.36063119769096375,0.20869404077529907,-0.08036661893129349,-1.3914152383804321,-1.9050685167312622,-1.194800615310669,-0.5513163208961487,-2.7293341159820557,-1.3663803339004517,-7.4910969734191895,-9.395153045654297,-7.676159381866455,-7.496312141418457,-1.3650078773498535,-1.5651153326034546,-1.5536768436431885,-1.598093867301941,-18.07668113708496
FBpp0082650,-10.337955474853516,-19.28921890258789,-13.120729446411133,-19.34587860107422,0.6598515510559082,0.4280683100223541,-1.1070581674575806,-0.04313800111413002,0.8976010680198669,0.9842533469200134,-0.26963672041893005,0.5275283455848694,-0.016168341040611267,-0.32457292079925537,-3.1559689044952393,1.1446399688720703,0.7438628673553467,0.566720187664032,-1.3018181324005127,-1.6350425481796265,-0.8581738471984863,-0.8289083242416382,-3.9738094806671143,-1.9412792921066284,-8.410807609558105,-10.191839218139648,-8.917490005493164,-8.20134162902832,-1.5684493780136108,-1.8024473190307617,-1.8865128755569458,-1.8189078569412231,-19.279338836669922
